x;y;imb_id;num_voie;cp_no_voie;type_voie;nom_voie;batiment;code_insee;code_poste;nom_com;catg_loc_imb;imb_etat;pm_ref;pm_etat;code_l331;geom_mod;type_imb;date_completude;date_completude_manquante;latitude;longitude;result_label;result_score;result_score_next;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
55,30672197;-21,10421119;97423-Q0612;15;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104117;55.306773;15 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00015;15;15 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3030232;-21,10372258;97423-Q1MKS;346;;Route;HUBERT DELISLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.103755;55.303067;346 Route Hubert Delisle 97426 Les Trois-Bassins;0.9695181818181817;;housenumber;97423_0240_00346;346;346 Route Hubert Delisle;Route Hubert Delisle;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30756492;-21,10374992;97423-Q5EGL;6;;Impasse;BARDEAUTIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103988;55.307485;6 Impasse Bardeautier 97426 Les Trois-Bassins;0.9551763636363636;;housenumber;97423_zqkq04_00006;6;6 Impasse Bardeautier;Impasse Bardeautier;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30214829;-21,10733588;97423-Q5WFL;41;B;Chemin;DE LA CROIX BIGAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.107292;55.302146;41b Chemin de la Croix Bigat 97426 Les Trois-Bassins;0.9101220240137221;;housenumber;97423_0068_00041_b;41b;41b Chemin de la Croix Bigat;Chemin de la Croix Bigat;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28321386;-21,10962007;97423-QFZ5V;277;A;Chemin;ARMANETTES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBCA;deploye;REUN;f;PA;2022-06-21;f;-21.109804;55.282499;277a Chemin Armanet 97426 Les Trois-Bassins;0.813739393939394;;housenumber;97423_0020_00277_a;277a;277a Chemin Armanet;Chemin Armanet;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29928699;-21,10124183;97423-QL1F7;24;;Chemin;DE LA ZONE ARTISANALE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBIA;deploye;REUN;f;PA;2017-08-03;f;-21.101232;55.29924;24 Chemin de la Zone Artisanale 97426 Les Trois-Bassins;0.9571554545454546;;housenumber;97423_0239_00024;24;24 Chemin de la Zone Artisanale;Chemin de la Zone Artisanale;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30308503;-21,10905242;97423-QM7XL;128;;Rue;HENRI AUBER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.104692;55.305351;Rue Henri Auber 97426 Les Trois-Bassins;0.880126277056277;;street;97423_0107;;Rue Henri Auber;Rue Henri Auber;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30747594;-21,10395678;97423-R1LMI;4;;Impasse;BARDEAUTIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104;55.307332;Impasse Bardeautier 97426 Les Trois-Bassins;0.9138540495867769;;street;97423_zqkq04;;Impasse Bardeautier;Impasse Bardeautier;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29306828;-21,10725372;97423-R3RMB;41;A;Rue;DU TOURING HOTEL;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;-21.107311;55.293021;41a Rue du Touring Hôtel 97426 Les Trois-Bassins;0.9106731910946196;;housenumber;97423_0230_00041_a;41a;41a Rue du Touring Hôtel;Rue du Touring Hôtel;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30429895;-21,10482829;97423-R3SEC;11;;Allee;NOEL DESPLAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104864;55.30432;11 Allée Noël Desplas 97426 Les Trois-Bassins;0.9537290909090909;;housenumber;97423_1584_00011;11;11 Allée Noël Desplas;Allée Noël Desplas;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30803396;-21,10395332;97423-RAMIJ;2;;Chemin;FOND GASPARD;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.10397;55.308029;2 Chemin Fond Gaspard 97426 Les Trois-Bassins;0.9562727272727273;;housenumber;97423_1587_00002;2;2 Chemin Fond Gaspard;Chemin Fond Gaspard;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29036287;-21,10467928;97423-RF4EX;101;;Rue;DU STADE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.106907;55.286653;101 Rue du Stade 97426 Les Trois-Bassins;0.9625745454545453;;housenumber;97423_0221_00101;101;101 Rue du Stade;Rue du Stade;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,280228;-21,10641488;97423-RKP2G;36;C;Chemin;DE L'ECOLE DU BOIS DE NEFL;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBCA;deploye;REUN;f;PA;2022-06-21;f;-21.106542;55.280464;36c Chemin de l'École du Bois de Nèfles 97426 Les Trois-Bassins;0.8632551748251748;;housenumber;97423_0069_00036_c;36c;36c Chemin de l'École du Bois de Nèfles;Chemin de l'École du Bois de Nèfles;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30774686;-21,10383303;97423-RMFFJ;27;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103852;55.307745;27 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00027;27;27 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30688312;-21,10445668;97423-RO9VJ;20;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104406;55.306882;20 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00020;20;20 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28408708;-21,10878437;97423-RRZ26;271;B;Chemin;ARMANETTES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBCA;deploye;REUN;f;PA;2022-06-21;f;-21.108997;55.284142;271b Chemin Armanet 97426 Les Trois-Bassins;0.813739393939394;;housenumber;97423_0020_00271_b;271b;271b Chemin Armanet;Chemin Armanet;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26102998;-21,12160575;97423-RS4B9;8;A;Allee;DES COCOTIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBAA;deploye;REUN;f;PA;2018-06-29;f;-21.121561;55.26079;Allée des Cocotiers 97426 Les Trois-Bassins;0.8803722529644268;;street;97423_0063;;Allée des Cocotiers;Allée des Cocotiers;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,31438717;-21,10051195;97423-S09R2;157;;Chemin;DES TAMARINS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.100676;55.314313;157 Chemin des Tamarins 97426 Les Trois-Bassins;0.963320909090909;;housenumber;97423_0224_00157;157;157 Chemin des Tamarins;Chemin des Tamarins;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30468107;-21,10852644;97423-S0WE1;8;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.108562;55.304723;8 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00008;8;8 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30853965;-21,102197;97423-S1ZOW;54;;Chemin;DES TAMARINS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.102581;55.306961;54 Chemin des Tamarins 97426 Les Trois-Bassins;0.963320909090909;;housenumber;97423_0224_00054;54;54 Chemin des Tamarins;Chemin des Tamarins;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26890668;-21,12574198;97423-SADEC;45;;Chemin;DES CACTUS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.125637;55.268855;45 Chemin des Cactus 97426 Les Trois-Bassins;0.963251818181818;;housenumber;97423_0036_00045;45;45 Chemin des Cactus;Chemin des Cactus;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30792706;-21,10406967;97423-SGJ45;30;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104051;55.307906;30 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00030;30;30 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28496483;-21,10802549;97423-SJS8U;16;;Chemin;DES MIMOSAS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;-21.10806;55.285175;16 Chemin des Mimosas 97426 Les Trois-Bassins;0.9576609090909091;;housenumber;97423_0168_00016;16;16 Chemin des Mimosas;Chemin des Mimosas;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30635908;-21,10241911;97423-SM71D;32;D;Chemin;DES TAMARINS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.10258;55.306322;32d Chemin des Tamarins 97426 Les Trois-Bassins;0.9065027272727272;;housenumber;97423_0224_00032_d;32d;32d Chemin des Tamarins;Chemin des Tamarins;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26470303;-21,12300731;97423-SO30J;183;;Route;NATIONALE 1 A;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.12302;55.264695;183 Route Nationale 1a 97426 Les Trois-Bassins;0.9006956479690521;;housenumber;97423_0250_00183;183;183 Route Nationale 1a;Route Nationale 1a;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28905429;-21,11106562;97423-SQ7GE;3;;Allee;DES BELIERS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;-21.111069;55.28902;3 Allée des Béliers 97426 Les Trois-Bassins;0.952421818181818;;housenumber;97423_1575_00003;3;3 Allée des Béliers;Allée des Béliers;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30610269;-21,10582184;97423-SR717;57;;Rue;HENRI AUBER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.105879;55.305569;57 Rue Henri Auber 97426 Les Trois-Bassins;0.9667063636363635;;housenumber;97423_0107_00057;57;57 Rue Henri Auber;Rue Henri Auber;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30444292;-21,10830727;97423-SZFC4;34;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.10835;55.304423;34 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00034;34;34 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28671195;-21,11106002;97423-T2AJS;61;B;Chemin;DESBASSYNS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;-21.111155;55.286703;61b Chemin Desbassyns 97426 Les Trois-Bassins;0.905782371541502;;housenumber;97423_0040_00061_b;61b;61b Chemin Desbassyns;Chemin Desbassyns;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26995105;-21,1259875;97423-T50SK;58;A;Chemin;DES CACTUS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.125984;55.270032;58a Chemin des Cactus 97426 Les Trois-Bassins;0.903963280632411;;housenumber;97423_0036_00058_a;58a;58a Chemin des Cactus;Chemin des Cactus;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30421714;-21,09762398;97423-T7O3R;158;;Chemin;DES LIMITES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.098801;55.300996;Chemin des Limites 97426 Les Trois-Bassins;0.8814291919191918;;street;97423_0146;;Chemin des Limites;Chemin des Limites;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29039886;-21,10468867;97423-TMWGR;33;;Rue;DU STADE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.104713;55.290372;33 Rue du Stade 97426 Les Trois-Bassins;0.9625745454545453;;housenumber;97423_0221_00033;33;33 Rue du Stade;Rue du Stade;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30933399;-21,10650445;97423-TRFZ4;214;;Rue;HENRI AUBER;;97423;97426;Les Trois-Bassins;individuel;en cours de deploiement;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.106945;55.310381;214 Rue Henri Auber 97426 Les Trois-Bassins;0.9667063636363635;;housenumber;97423_0107_00214;214;214 Rue Henri Auber;Rue Henri Auber;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,27055896;-21,12428206;97423-U1KLW;6;Z;Impasse;SAVANE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.124128;55.27032;Impasse Savane 97426 Les Trois-Bassins;0.864430022172949;;street;97423_itcieb;;Impasse Savane;Impasse Savane;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26448815;-21,12311801;97423-UDJQ9;183;A;Route;NATIONALE 1 A;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.122984;55.264746;183a Route Nationale 1a 97426 Les Trois-Bassins;0.8496318181818182;;housenumber;97423_0250_00183_a;183a;183a Route Nationale 1a;Route Nationale 1a;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28327975;-21,1093317;97423-UIKRD;279;C;Chemin;ARMANETTES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBCA;deploye;REUN;f;PA;2022-06-21;f;-21.109801;55.282492;279c Chemin Armanet 97426 Les Trois-Bassins;0.813739393939394;;housenumber;97423_0020_00279_c;279c;279c Chemin Armanet;Chemin Armanet;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30464493;-21,10831833;97423-UP4Q2;2;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.108311;55.304643;2 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00002;2;2 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30455793;-21,10745033;97423-UQR1Y;66;D;Rue;HENRI AUBER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.107502;55.304574;66d Rue Henri Auber 97426 Les Trois-Bassins;0.9047228925619833;;housenumber;97423_0107_00066_d;66d;66d Rue Henri Auber;Rue Henri Auber;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30901012;-21,10362885;97423-UQUXI;16;;Chemin;FOND GASPARD;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103682;55.309052;16 Chemin Fond Gaspard 97426 Les Trois-Bassins;0.9562727272727273;;housenumber;97423_1587_00016;16;16 Chemin Fond Gaspard;Chemin Fond Gaspard;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29174912;-21,10810755;97423-URG1K;86;A;Rue;DU TOURING HOTEL;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;-21.108087;55.291759;86a Rue du Touring Hôtel 97426 Les Trois-Bassins;0.9106731910946196;;housenumber;97423_0230_00086_a;86a;86a Rue du Touring Hôtel;Rue du Touring Hôtel;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30871094;-21,10369812;97423-UT71G;7;;Chemin;FOND GASPARD;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103711;55.308703;7 Chemin Fond Gaspard 97426 Les Trois-Bassins;0.9562727272727273;;housenumber;97423_1587_00007;7;7 Chemin Fond Gaspard;Chemin Fond Gaspard;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30414998;-21,10862048;97423-V2IYS;31;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;entre 2 et 11;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.108599;55.304144;31 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00031;31;31 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30847206;-21,10356929;97423-VDY2A;38;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103589;55.308486;38 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00038;38;38 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30500914;-21,10843036;97423-VG2PI;5;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.108436;55.30499;5 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00005;5;5 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3044459;-21,10799116;97423-VRKCV;44;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.107997;55.304397;44 Rue des Iris 97426 Les Trois-Bassins;0.9597372727272727;;housenumber;97423_1557_00044;44;44 Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26958728;-21,11676165;97423-VTS9Y;152;A;Chemin departemental;9 DE LA MONTEE PANON;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.117273;55.269825;CD 9 de la Montée Panon 97426 Les Trois-Bassins;0.6016410101010101;;street;97423_akwj91;;CD 9 de la Montée Panon;CD 9 de la Montée Panon;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,27013693;-21,12440872;97423-VY2TQ;7;Z;Impasse;SAVANE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.124128;55.27032;Impasse Savane 97426 Les Trois-Bassins;0.864430022172949;;street;97423_itcieb;;Impasse Savane;Impasse Savane;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30334093;-21,10702265;97423-W1SPV;34;B;Chemin;DE LA CROIX BIGAT;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.107251;55.303368;34b Chemin de la Croix Bigat 97426 Les Trois-Bassins;0.9101220240137221;;housenumber;97423_0068_00034_b;34b;34b Chemin de la Croix Bigat;Chemin de la Croix Bigat;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3058231;-21,10453642;97423-W21KQ;2;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104497;55.305691;2 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00002;2;2 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,26972001;-21,12782776;97423-W4A7L;24;;Chemin;DES CACTUS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.1278;55.269719;24 Chemin des Cactus 97426 Les Trois-Bassins;0.963251818181818;;housenumber;97423_0036_00024;24;24 Chemin des Cactus;Chemin des Cactus;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,3076579;-21,10398569;97423-W5DFL;25;;Chemin;COL DE CYGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104001;55.307647;25 Chemin Col de Cygne 97426 Les Trois-Bassins;0.9595827272727272;;housenumber;97423_xffex6_00025;25;25 Chemin Col de Cygne;Chemin Col de Cygne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29788905;-21,1082732;97423-W6AW5;50;B;Rue;DU GENERAL DE GAULLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108291;55.297883;50b Rue du Général de Gaulle 97426 Les Trois-Bassins;0.9135183876500858;;housenumber;97423_0095_00050_b;50b;50b Rue du Général de Gaulle;Rue du Général de Gaulle;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29080104;-21,10510823;97423-WFGTB;27;B;Rue;DU STADE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;-21.105465;55.28969;Rue du Stade 97426 Les Trois-Bassins;0.8489381818181817;;street;97423_0221;;Rue du Stade;Rue du Stade;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30144418;-21,12186223;97423-WI6A4;71;A;Route;HUBERT DELISLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBLA;deploye;REUN;f;PA;2022-01-14;f;-21.112507;55.30112;Route Hubert Delisle 97426 Les Trois-Bassins;0.8748212121212121;;street;97423_0240;;Route Hubert Delisle;Route Hubert Delisle;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30829596;-21,10382044;97423-X3KQQ;3;;Chemin;FOND GASPARD;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.103846;55.308321;3 Chemin Fond Gaspard 97426 Les Trois-Bassins;0.9562727272727273;;housenumber;97423_1587_00003;3;3 Chemin Fond Gaspard;Chemin Fond Gaspard;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30763514;-21,10609909;97423-X6LPT;71;A;Rue;HENRI AUBER;;97423;97426;Les Trois-Bassins;individuel;en cours de deploiement;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.106077;55.3076;71a Rue Henri Auber 97426 Les Trois-Bassins;0.9047228925619833;;housenumber;97423_0107_00071_a;71a;71a Rue Henri Auber;Rue Henri Auber;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30402886;-21,1082941;97423-XIA2F;19;;Rue;DES IRIS;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBGA;deploye;REUN;f;PA;2017-08-04;f;-21.108436;55.304525;Rue des Iris 97426 Les Trois-Bassins;0.8879669377990429;;street;97423_1557;;Rue des Iris;Rue des Iris;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,28805812;-21,10848581;97423-XOEJ5;2;B;Chemin;CHARLEMAGNE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBDA;deploye;REUN;f;PA;2020-10-05;f;-21.108636;55.288043;2b Chemin Charlemagne 97426 Les Trois-Bassins;0.9001350988142293;;housenumber;97423_0059_00002_b;2b;2b Chemin Charlemagne;Chemin Charlemagne;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,30740612;-21,10414576;97423-XQ02W;2;;Impasse;BARDEAUTIER;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBJA;deploye;REUN;f;PA;2019-02-26;f;-21.104181;55.307404;2 Impasse Bardeautier 97426 Les Trois-Bassins;0.9551763636363636;;housenumber;97423_zqkq04_00002;2;2 Impasse Bardeautier;Impasse Bardeautier;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29727408;-21,10809992;97423-XSGTV;46;;Rue;DU GENERAL DE GAULLE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBFA;deploye;REUN;f;PA;2017-08-03;f;-21.108066;55.296998;46 Rue du Général de Gaulle 97426 Les Trois-Bassins;0.9649763636363636;;housenumber;97423_0095_00046;46;46 Rue du Général de Gaulle;Rue du Général de Gaulle;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,2956124;-21,10625864;97423-XT7WD;1;;Impasse;DES CAPILLAIRES;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBEA;deploye;REUN;f;PA;2017-08-29;f;-21.106316;55.295609;1 Impasse des Capillaires 97426 Les Trois-Bassins;0.9537290909090909;;housenumber;97423_ufsfxw_00001;1;1 Impasse des Capillaires;Impasse des Capillaires;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,27028123;-21,1195146;97423-XZJB2;14;;Chemin;BANOIR;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBBA;deploye;REUN;f;PA;2018-10-18;f;-21.1195;55.270026;14 Chemin Banoir 97426 Les Trois-Bassins;0.9600299999999999;;housenumber;97423_1553_00014;14;14 Chemin Banoir;Chemin Banoir;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
55,29039494;-21,10500477;97423-Y0QCL;31;;Rue;DU STADE;;97423;97426;Les Trois-Bassins;individuel;deploye;RU-97423-TBHA;deploye;REUN;f;PA;2017-08-29;f;-21.104876;55.290503;31 Rue du Stade 97426 Les Trois-Bassins;0.9625745454545453;;housenumber;97423_0221_00031;31;31 Rue du Stade;Rue du Stade;97426;Les Trois-Bassins;974, La Réunion;97423;;;;ok
