,imb_id,x,y,num_voie,cp_no_voie,type_voie,nom_voie,batiment,code_insee,code_poste,nom_com,catg_loc_imb,imb_etat,pm_ref,pm_etat,code_l331,geom_mod,type_imb,date_completude,date_completude_manquante
129,974230030L-93,55.2969759952013,-21.1029573968384,93,,Chemin,DES BARRIÈRES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
130,974230030L-94,55.2974778851207,-21.102890177368,94,,Chemin,DES BARRIÈRES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
131,974230030L-95,55.2967740823314,-21.1029644009429,95,,Chemin,DES BARRIÈRES,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
132,974230030L-97,55.2959539625655,-21.1031097128841,26,,Impasse,DE LA DISTILLERIE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
133,974230030L-97B,55.2957711005134,-21.1031078747113,24,B,Impasse,DE LA DISTILLERIE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBIA,deploye,REUN,f,PA,2017-08-03,f
134,974230035S-10,55.305516110581,-21.098535707651,10,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
135,974230035S-12,55.3056899587522,-21.0984832493294,12,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
136,974230035S-18,55.3060079695325,-21.0984231985501,18,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
137,974230035S-2,55.3045711128368,-21.0986617500816,2,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
138,974230035S-20,55.3061529320538,-21.0984246467446,20,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
139,974230035S-32,55.3066779704266,-21.0979060000369,32,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
140,974230035S-32A,55.3066679237414,-21.0979962257206,32,b,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
141,974230035S-32B,55.3066860452693,-21.0980957653057,32,a,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
142,974230035S-4,55.3048220428558,-21.0986552263833,4,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
143,974230035S-446,55.3051141412892,-21.0983871685643,440,,Route,HUBERT DELISLE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
144,974230035S-6,55.305072070624,-21.0986486932928,6,,Chemin,BRAS CALEBASSE,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBJA,deploye,REUN,f,PA,2019-02-26,f
145,974230036T-22,55.2695999070057,-21.1278852412033,22,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
146,974230036T-40,55.269175857712,-21.1264221688884,40,a,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
147,974230036T-45B,55.2689940382311,-21.1254990017204,45,B,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
148,974230036T-45C,55.2690410131227,-21.125598838646,47,a,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
149,974230036T-45D,55.2688480948176,-21.1256058994755,45,c,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
150,974230036T-46,55.2690549175143,-21.1260596352955,46,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
151,974230036T-47,55.2692629405136,-21.1255288469114,55,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
152,974230036T-47A,55.2688878692889,-21.1254708193566,47,A,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
153,974230036T-48,55.2691341381008,-21.1258436662504,48,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
154,974230036T-49B,55.2691001435059,-21.125454923827,47,B,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
155,974230036T-50,55.2693268607494,-21.1258275706697,50,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
156,974230036T-52,55.269538953116,-21.1257755429828,52,b,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
157,974230036T-53,55.2694550475042,-21.1255398422006,53,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
158,974230036T-55,55.2692629405136,-21.1255288469114,55,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
159,974230036T-56,55.2696811097448,-21.1260208712648,56,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
160,974230036T-56B,55.269537039234,-21.125992302084,56,B,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
161,974230036T-57,55.2693909037994,-21.1252862784106,57,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
162,974230036T-58,55.2699510474992,-21.1259874988847,58,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
163,974230036T-59,55.2695470097964,-21.1251072244082,59,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
164,974230036T-60,55.2699329759685,-21.1258337627283,60,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
165,974230036T-61,55.2696509138249,-21.1252528049992,61,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
166,974230036T-62,55.269887153085,-21.1256345808816,62,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
167,974230036T-63,55.2697351340211,-21.1254614115786,63,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
168,974230036T-64,55.2699951172297,-21.1254821320541,64,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
169,974230036T-64A,55.2699951172297,-21.1254821320541,64,A,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
170,974230036T-65,55.2698248948493,-21.1252184524526,65,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
171,974230036T-66,55.2702468773667,-21.1253040543265,66,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
172,974230036T-67,55.2700390546909,-21.1250399909421,67,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
173,974230036T-69,55.2702229887987,-21.1249515449349,69,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
174,974230036T-70,55.2704230312831,-21.1251342366341,70,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
175,974230036T-71,55.2703679100175,-21.1248807652445,71,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
176,974230036T-72,55.2705469072568,-21.1252438908669,72,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
177,974230036T-74,55.2706290338597,-21.1256331246609,74,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
178,974230036T-76,55.2707950920858,-21.1253999763658,76,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
179,974230036T-78,55.2707778575668,-21.1251739891962,78,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
180,974230036T-80,55.2706260338924,-21.1250098550956,80,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
181,974230036T-82,55.2709299066381,-21.1250852168914,82,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
182,974230036T-84,55.270936880715,-21.1247691523388,84,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
183,974230036T-85,55.2707568356705,-21.124496340888,85,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
184,974230036T-86A,55.2710550836609,-21.1245897098846,86,a,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
185,974230036T-86B,55.2711209053998,-21.124698771128,86,B,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
186,974230036T-87,55.2708559969089,-21.1242986392748,87,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
187,974230036T-87A,55.2706751146553,-21.1240980788168,87,a,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
188,974230036T-88,55.2711130874892,-21.1243870717792,88,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
189,974230036T-89,55.2709741348567,-21.1240469365823,89,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
190,974230036T-90,55.271342872103,-21.1243397384694,94,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
191,974230036T-91,55.2711468711143,-21.1240938619283,91,,Chemin,DES CACTUS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBBA,deploye,REUN,f,PA,2018-10-18,f
192,974230040X-10,55.2838920276721,-21.1082991592738,10,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
193,974230040X-101,55.2861209279577,-21.1119708492071,101,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
194,974230040X-103,55.2861128695342,-21.1118081824219,103,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
195,974230040X-105,55.2861051014694,-21.1116726161196,105,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
196,974230040X-107,55.2858929404303,-21.1117066004315,107,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
197,974230040X-108,55.2857809491544,-21.1114525572428,108,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
198,974230040X-109,55.2858819564436,-21.1118510095799,109,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
199,974230040X-111,55.2858799957134,-21.1119955099911,111,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
200,974230040X-113,55.2858560159306,-21.1121714014848,113,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
201,974230040X-12,55.2839010291797,-21.1083534454833,12,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
202,974230040X-13,55.2846910979187,-21.1082349877874,13,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
203,974230040X-14,55.2836991203892,-21.1083333360394,14,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
204,974230040X-15,55.2862129563118,-21.110689162476,15,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
205,974230040X-16,55.2836978848801,-21.1084146161271,16,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
206,974230040X-17,55.2848208707966,-21.1086427642287,17,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
207,974230040X-18,55.2838899507023,-21.1084797884769,18,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
208,974230040X-20A,55.2862789083476,-21.1091633337476,20,A,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
209,974230040X-22,55.2852918800849,-21.1112127642561,22,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
210,974230040X-22A,55.2851378623078,-21.1112654009481,22,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
211,974230040X-23,55.2853668696597,-21.1089011990773,23,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
212,974230040X-23B,55.2854830811213,-21.1088662446163,23,b,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
213,974230040X-24,55.2845119166775,-21.1088022227104,24,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
214,974230040X-25,55.2857249315019,-21.1087873982797,25,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
215,974230040X-27,55.2856169960753,-21.1089398593493,27,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
216,974230040X-34,55.2851128824861,-21.1092508975369,34,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
217,974230040X-35,55.2860181090158,-21.1092419892297,35,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
218,974230040X-38,55.2854910314368,-21.1098237717696,50,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
219,974230040X-4,55.2832151118615,-21.1077593861455,4,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBCA,deploye,REUN,f,PA,2022-06-21,f
220,974230040X-50,55.2850881115715,-21.1097835652708,50,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
221,974230040X-52,55.286365054394,-21.1125062364037,93,bis,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
222,974230040X-54,55.2859181280524,-21.10956614876,54,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
223,974230040X-55,55.2862919249714,-21.1105183431589,55,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
224,974230040X-56,55.2860280334433,-21.1100279186523,56,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
225,974230040X-58,55.2859751381878,-21.1104428795054,56,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
226,974230040X-58A,55.2859960473806,-21.1102985706944,58,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
227,974230040X-59,55.2863459398211,-21.1108440599762,59,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
228,974230040X-60,55.2855370338367,-21.1108991064708,60,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
229,974230040X-60A,55.2858861086186,-21.1107039220656,60,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,entre 2 et 11,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
230,974230040X-60B,55.2852078515853,-21.110986101213,60,b,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
231,974230040X-63,55.2868708541462,-21.111210667569,63,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
232,974230040X-65,55.2868899795104,-21.1112740885316,65,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
233,974230040X-67,55.2869179310487,-21.1113285661903,67,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
234,974230040X-68,55.2855751388841,-21.1108814269149,68,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
235,974230040X-68A,55.285689058824,-21.1110722621121,68,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
236,974230040X-68B,55.2856308951101,-21.1111078038147,68,b,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
237,974230040X-68C,55.2859208834949,-21.1110023468179,68,c,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
238,974230040X-69,55.286974114438,-21.1114917194468,69,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
239,974230040X-71,55.2869628615411,-21.1115548333383,71,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
240,974230040X-72,55.2858499931952,-21.1112816378111,72,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
241,974230040X-72A,55.2854379949244,-21.1111148848923,72,A,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
242,974230040X-72B,55.2853608823463,-21.1111502347929,72,b,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
243,974230040X-73,55.2869719577004,-21.1116271854373,73,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
244,974230040X-74,55.2863990318072,-21.1112239625536,74,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
245,974230040X-75,55.2869619078913,-21.1116903114881,75,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
246,974230040X-76,55.2862540168004,-21.1113308864151,76,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
247,974230040X-77,55.2869610784458,-21.1117625632574,77,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
248,974230040X-78,55.2862168971843,-21.1111317956772,78,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
249,974230040X-79,55.286960051902,-21.1118257805148,79,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
250,974230040X-80,55.2863609474885,-21.1111874473992,80,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
251,974230040X-80A,55.286674106704,-21.1115790119009,80,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
252,974230040X-81,55.286950002068,-21.1118889065622,81,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
253,974230040X-82,55.2860118616376,-21.1114097301805,82,,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
254,974230040X-82A,55.2866728520144,-21.11171448699,82,a,Chemin,DESBASSYNS,,97423.0,97426.0,Les Trois-Bassins,individuel,deploye,RU-97423-TBDA,deploye,REUN,f,PA,2020-10-05,f
